Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,xG,npxG,xAG,source_file
66,Yannick Cappelle,be BEL,"DF,MF",Zulte Waregem,22,2003,22.4,1,8,1,12.5,0.36,0.04,0.13,1.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
67,Alessio Castro-Montes,be BEL,MF,Union SG,28,1997,1.6,0,1,0,0.0,0.62,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
68,Vic Chambaere,be BEL,GK,Union SG,22,2003,8.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
69,Nikoloz Chikovani,ge GEO,FW,Charleroi,18,2007,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
70,Ibrahima Cissé,sn SEN,FW,Gent,17,2007,3.1,1,8,2,25.0,2.61,0.65,0.13,0.5,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
71,Yoann Cissé,fr FRA,MF,Charleroi,20,2004,0.3,0,2,1,50.0,6.21,3.1,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
72,Thomas Claes,be BEL,MF,Zulte Waregem,21,2004,30.8,2,50,16,32.0,1.62,0.52,0.04,0.13,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
73,Antoine Colassin,be BEL,"MF,FW",Charleroi,24,2001,7.0,2,23,7,30.4,3.29,1.0,0.09,0.29,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
74,Kobe Cools,be BEL,DF,Dender,28,1997,14.7,0,12,6,50.0,0.82,0.41,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
75,Colin Coosemans,be BEL,GK,Anderlecht,32,1992,38.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
76,Jo Coppens,be BEL,GK,Sint-Truiden,34,1990,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
77,Antonio Cordero,es ESP,MF,Westerlo,18,2006,1.0,0,4,1,25.0,3.91,0.98,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
78,Coba da Costa,es ESP,MF,Anderlecht,23,2002,1.6,0,2,1,50.0,1.22,0.61,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
79,Mihajlo Cvetković,rs SRB,"FW,MF",Anderlecht,18,2007,18.0,9,42,22,52.4,2.33,1.22,0.21,0.41,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
80,Amine Daali,be BEL,MF,Dender,21,2004,1.2,0,2,2,100.0,1.64,1.64,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
81,Gabriel David,ng NGA,FW,Antwerp,18,2007,1.3,0,1,0,0.0,0.76,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
82,Promise David,ca CAN,FW,Union SG,24,2001,16.5,9,70,26,37.1,4.23,1.57,0.13,0.35,0,1,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
83,Nathan De Cat,be BEL,MF,Anderlecht,17,2008,30.3,2,30,6,20.0,0.99,0.2,0.07,0.33,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
84,Luc De Fougerolles,ca CAN,DF,Dender,19,2005,18.3,0,5,0,0.0,0.27,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
85,Benoit De Jaegere,be BEL,DF,Zulte Waregem,21,2004,10.3,0,2,0,0.0,0.19,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
86,Bo De Kerf,be BEL,DF,Dender,21,2003,5.1,0,4,0,0.0,0.78,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
87,Gilles De Meyer,be BEL,DF,Gent,18,2006,0.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
88,Kamiel Van De Perre,be BEL,MF,Union SG,21,2004,24.5,0,11,0,0.0,0.45,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
89,Alexander De Ridder,be BEL,MF,Anderlecht,17,2008,0.4,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
90,Celestin De Schrevel,be BEL,GK,La Louvière,23,2002,2.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
91,Tibe De Vlieger,be BEL,MF,Gent,19,2005,17.4,0,15,0,0.0,0.86,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
92,August De Wannemacker,be BEL,MF,Genk,16,2008,0.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
93,Nils De Wilde,be BEL,MF,Cercle Brugge,22,2003,1.1,0,2,1,50.0,1.82,0.91,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
94,Ortwin De Wolf,be BEL,GK,Mechelen,28,1997,7.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
95,Max Dean,eng ENG,"FW,MF",Gent,21,2004,13.1,7,49,21,42.9,3.74,1.6,0.1,0.24,2,3,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
96,Massimo Decoene,be BEL,DF,Mechelen,21,2004,2.7,0,2,2,100.0,0.74,0.74,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
97,Tristan Degreef,be BEL,MF,Anderlecht,20,2005,20.9,4,39,14,35.9,1.86,0.67,0.1,0.29,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
98,Maxime Delanghe,be BEL,GK,Cercle Brugge,24,2001,17.7,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
99,Martin Delavallée,be BEL,GK,Charleroi,21,2004,21.0,0,1,0,0.0,0.05,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
100,Mathias Delorge,be BEL,MF,Gent,21,2004,14.1,0,9,5,55.6,0.64,0.35,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
101,Isaías Delpupo,ar ARG,MF,Sint-Truiden,22,2003,0.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
102,Dani van den Heuvel,nl NED,GK,Club Brugge,22,2003,8.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
103,Anthony Descotte,be BEL,FW,Charleroi,21,2003,1.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
104,Enis Destan,tr TUR,FW,Westerlo,23,2002,1.1,0,3,1,33.3,2.78,0.93,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
105,Niels Devalckeneer,be BEL,GK,Antwerp,21,2004,1.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
106,Ibrahima Diaby,gn GUI,"MF,DF",Cercle Brugge,18,2007,11.3,2,18,7,38.9,1.59,0.62,0.11,0.29,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
107,Mamadou Diakhon,sn SEN,"MF,FW",Club Brugge,19,2005,8.9,0,16,3,18.8,1.8,0.34,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
108,Ibrahim Diakité,gn GUI,"DF,MF",Cercle Brugge,21,2003,9.5,0,4,1,25.0,0.42,0.1,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
109,Oumar Diakité,ci CIV,FW,Cercle Brugge,21,2003,15.8,7,39,18,46.2,2.46,1.14,0.15,0.33,1,1,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
110,Moussa Diarra,ml MLI,DF,Anderlecht,24,2000,10.7,0,5,1,20.0,0.47,0.09,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
111,Mahamadou Diawara,fr FRA,MF,Antwerp,20,2005,4.4,0,2,1,50.0,0.45,0.23,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
112,Daan Dierckx,be BEL,DF,Standard Liège,22,2003,14.6,0,13,4,30.8,0.89,0.27,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
113,Xander Dierckx,be BEL,MF,Antwerp,16,2009,15.1,1,9,2,22.2,0.6,0.13,0.11,0.5,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
114,Guillaume Dietsch,fr FRA,GK,Dender,24,2001,13.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
115,Edan Diop,fr FRA,MF,Cercle Brugge,20,2004,28.9,7,52,21,40.4,1.8,0.73,0.12,0.29,1,1,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
116,Moctar Diop,sn SEN,FW,Gent,20,2005,0.4,0,1,0,0.0,2.73,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
117,Gora Diouf,sn SEN,DF,Mechelen,21,2003,10.3,1,6,1,16.7,0.58,0.1,0.17,1.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
118,Oumar Diouf,sn SEN,FW,Sint-Truiden,22,2003,2.3,3,12,6,50.0,5.29,2.65,0.25,0.5,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
119,Alouis Diriken,be BEL,DF,Sint-Truiden,21,2004,0.8,0,2,1,50.0,2.61,1.3,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
120,Kasper Dolberg,dk DEN,FW,Anderlecht,27,1997,1.4,1,7,4,57.1,5.12,2.93,0.0,0.0,1,1,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
121,Mahamadou Doumbia,ml MLI,MF,Antwerp,21,2004,5.8,2,10,3,30.0,1.71,0.51,0.1,0.33,1,2,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
122,Vetle Dragsnes,no NOR,DF,Charleroi,31,1994,1.0,1,3,3,100.0,2.87,2.87,0.33,0.33,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
123,Noë Dussenne,be BEL,DF,OH Leuven,33,1992,20.8,1,18,4,22.2,0.87,0.19,0.06,0.25,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
124,Jean-Kevin Duverne,ht HAI,"DF,MF",Gent,28,1997,12.9,1,4,3,75.0,0.31,0.23,0.25,0.33,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
125,Dennis Eckert,,"FW,MF",Standard Liège,28,1997,22.0,5,32,10,31.3,1.46,0.45,0.13,0.4,1,1,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
126,Anosike Ementa,dk DEN,FW,Zulte Waregem,23,2002,29.1,4,39,18,46.2,1.34,0.62,0.1,0.22,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
127,Theo Epailly,fr FRA,FW,La Louvière,26,1999,1.0,0,1,0,0.0,1.01,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
128,Matthieu Epolo,be BEL,GK,Standard Liège,20,2005,29.0,0,1,0,0.0,0.03,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
129,Jusef Erabi,se SWE,FW,Genk,22,2003,5.1,1,14,6,42.9,2.72,1.17,0.07,0.17,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
130,Jeppe Erenbjerg,dk DEN,"MF,FW",Zulte Waregem,25,2000,29.7,14,86,33,38.4,2.89,1.11,0.15,0.39,1,2,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
131,Hatim Es-Saoubi,ma MAR,DF,Gent,24,2000,2.2,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
132,Wagane Faye,sn SEN,DF,La Louvière,31,1993,25.6,3,17,5,29.4,0.66,0.2,0.18,0.6,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
133,Andrés Ferrari,uy URU,"FW,MF",Sint-Truiden,22,2003,9.6,3,32,8,25.0,3.32,0.83,0.06,0.25,1,2,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
134,Fabio Ferraro,be BEL,"DF,MF",Dender,22,2002,28.0,1,30,12,40.0,1.07,0.43,0.03,0.08,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
135,Nacho Ferri,es ESP,FW,Westerlo,20,2004,32.1,11,102,43,42.2,3.18,1.34,0.11,0.26,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
136,Mathias Fixelles,be BEL,MF,Westerlo,28,1996,0.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
137,Raul Florucz,at AUT,"FW,MF",Union SG,24,2001,13.4,7,47,15,31.9,3.5,1.12,0.11,0.33,2,2,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
138,Modibo Fofana,ci CIV,MF,Antwerp,17,2007,0.4,1,4,1,25.0,9.73,2.43,0.25,1.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
139,Carlos Forbs,pt POR,MF,Club Brugge,21,2004,31.0,8,57,21,36.8,1.84,0.68,0.14,0.38,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
140,Marlon Fossey,us USA,"DF,MF",Standard Liège,26,1998,16.3,1,9,4,44.4,0.55,0.25,0.11,0.25,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
141,Daam Foulon,be BEL,"MF,DF",Antwerp,26,1999,25.3,0,13,4,30.8,0.51,0.16,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
142,Guillaume François,be BEL,"DF,FW",Union SG,35,1990,0.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
143,Benjamin Fredrick,ng NGA,"DF,MF",Dender,20,2005,9.6,0,6,1,16.7,0.63,0.1,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
144,Matija Frigan,hr CRO,FW,Westerlo,22,2003,1.9,1,2,2,100.0,1.03,1.03,0.5,0.5,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
145,Darío Fuentes,es ESP,MF,La Louvière,22,2003,10.8,0,7,1,14.3,0.65,0.09,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
146,Kaye Furo,be BEL,FW,Club Brugge,18,2007,1.0,1,4,2,50.0,4.04,2.02,0.25,0.5,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
147,Mohammed Fuseini,gh GHA,"FW,MF",Union SG,23,2002,6.6,1,16,5,31.3,2.42,0.76,0.06,0.2,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
148,Brent Gabriël,be BEL,GK,Zulte Waregem,26,1999,36.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
149,Gauthier Gallon,fr FRA,GK,Dender,32,1993,12.7,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
150,Omri Gandelman,il ISR,MF,Gent,25,2000,15.8,7,28,11,39.3,1.77,0.69,0.25,0.64,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
151,Jules Gaudin,fr FRA,DF,Charleroi,25,2000,7.1,0,7,1,14.3,0.98,0.14,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
152,Stavros Gavriel,cy CYP,MF,Zulte Waregem,23,2002,7.0,1,26,7,26.9,3.7,1.0,0.04,0.14,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
153,Wouter George,be BEL,MF,OH Leuven,23,2002,13.1,1,11,3,27.3,0.84,0.23,0.09,0.33,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
154,Pieter Gerkens,be BEL,MF,Cercle Brugge,29,1995,31.4,6,41,16,39.0,1.3,0.51,0.12,0.31,1,1,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
155,Marc Giger,ch SUI,"MF,FW",Union SG,21,2004,5.3,3,15,8,53.3,2.81,1.5,0.2,0.38,0,1,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
156,Óscar Gil,es ESP,"MF,DF",OH Leuven,28,1997,25.7,2,21,10,47.6,0.82,0.39,0.1,0.2,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
157,Nolan Gillot,fr FRA,MF,La Louvière,22,2002,14.3,2,30,9,30.0,2.1,0.63,0.07,0.22,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
158,Jeff Godelaine,be BEL,FW,Antwerp,18,2007,0.1,0,1,0,0.0,11.25,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
159,Dalangunypole Gomis,fr FRA,DF,Cercle Brugge,21,2004,0.8,0,1,0,0.0,1.3,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
160,Bryan Goncalves,fr FRA,DF,Dender,29,1996,23.4,1,10,4,40.0,0.43,0.17,0.0,0.0,1,1,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
161,Hyllarion Goore,ci CIV,FW,Gent,19,2005,15.7,5,55,15,27.3,3.49,0.95,0.09,0.33,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
162,Keisuke Gotō,jp JPN,FW,Sint-Truiden,20,2005,32.0,11,62,25,40.3,1.94,0.78,0.15,0.36,2,2,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
163,Fernand Gouré,ci CIV,FW,Westerlo,23,2002,1.9,0,3,1,33.3,1.56,0.52,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
164,Samuel Gueulette,rw RWA,MF,La Louvière,25,2000,14.1,0,12,3,25.0,0.85,0.21,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
165,Parfait Guiagon,ci CIV,MF,Charleroi,24,2001,28.3,9,80,22,27.5,2.83,0.78,0.08,0.27,3,4,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
166,Mo Guindo,ml MLI,FW,La Louvière,21,2003,6.4,0,15,3,20.0,2.34,0.47,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
167,Andri Guðjohnsen,is ISL,FW,Gent,23,2002,0.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
168,Anouar Ait El Hadj,be BEL,"MF,FW",Union SG,23,2002,29.3,2,43,14,32.6,1.47,0.48,0.05,0.14,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
169,Geoffry Hairemans,be BEL,MF,Antwerp,33,1991,1.2,0,2,0,0.0,1.67,0.0,0.0,,0,1,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
170,Redouane Halhal,ma MAR,DF,Mechelen,22,2003,31.6,1,12,4,33.3,0.38,0.13,0.08,0.25,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
171,Youssef Hamdaoui,be BEL,MF,Antwerp,17,2008,6.6,1,19,4,21.1,2.88,0.61,0.05,0.25,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
172,Fredrik Hammer,se SWE,MF,Mechelen,24,2001,37.4,1,28,6,21.4,0.75,0.16,0.04,0.17,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
173,Mohamed El Hankouri,ma MAR,"MF,FW",Standard Liège,28,1997,7.1,0,6,2,33.3,0.85,0.28,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
174,Daiki Hashioka,jp JPN,DF,Gent,26,1999,14.2,0,6,1,16.7,0.42,0.07,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
175,Dogucan Haspolat,tr TUR,MF,Westerlo,25,2000,37.7,1,46,10,21.7,1.22,0.27,0.02,0.1,0,1,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
176,Taiga Hata,jp JPN,DF,Sint-Truiden,23,2002,27.1,1,6,3,50.0,0.22,0.11,0.17,0.33,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
177,Ibe Hautekiet,be BEL,DF,Standard Liège,23,2002,32.8,2,18,6,33.3,0.55,0.18,0.11,0.33,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
178,Thorgan Hazard,be BEL,"MF,FW",Anderlecht,32,1993,30.2,13,74,31,41.9,2.45,1.03,0.11,0.26,5,5,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
179,Tobias Hedl,at AUT,"FW,MF",Zulte Waregem,22,2003,3.7,1,5,3,60.0,1.35,0.81,0.2,0.33,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
180,Justin Heekeren,de GER,GK,Anderlecht,24,2000,2.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
181,Thomas Henry,fr FRA,FW,Standard Liège,30,1994,15.1,3,16,6,37.5,1.06,0.4,0.13,0.33,1,1,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
182,Matteo Heremans,be BEL,MF,OH Leuven,19,2006,0.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
183,Charles Herrmann,de GER,FW,Cercle Brugge,19,2006,0.8,0,2,0,0.0,2.47,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
184,Lucas Hey,dk DEN,DF,Anderlecht,22,2003,28.0,0,10,1,10.0,0.36,0.04,0.0,0.0,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
185,Daan Heymans,be BEL,MF,Genk,26,1999,24.9,10,58,24,41.4,2.33,0.96,0.12,0.29,3,4,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
186,Bryan Heynen,be BEL,MF,Genk,28,1997,38.7,4,45,11,24.4,1.16,0.28,0.09,0.36,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
187,Josué Homawoo,tg TOG,DF,Standard Liège,27,1997,24.2,0,6,0,0.0,0.25,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
188,David Hrnčár,sk SVK,"MF,FW",Dender,27,1997,9.1,2,17,8,47.1,1.87,0.88,0.12,0.25,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
189,Patrik Hrošovský,sk SVK,MF,Genk,33,1992,11.2,1,24,8,33.3,2.15,0.72,0.04,0.13,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
190,César Huerta,mx MEX,"MF,FW",Anderlecht,24,2000,6.0,1,16,6,37.5,2.67,1.0,0.06,0.17,0,0,Matches,0.0,0.0,0.0,belgian_pro_league_shooting_clean.csv
