Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_1,Ast_1,G+A_1,G-PK_1,G+A-PK,Matches,xG,npxG,xAG,Sh,source_file
430,Marwane Saâdane,ma MAR,"DF,MF",Al-Fateh,33.0,1992.0,29,28,2494,27.7,0,1,1,0,0,0,8,0,0.0,0.04,0.04,0.0,0.04,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
431,Nawaf Al Saadi,sa KSA,MF,Al-Shabab,23.0,2001.0,8,1,187,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
432,Nawaf Al Saadi,sa KSA,MF,Damac,23.0,2001.0,10,0,155,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
433,Mohamed Al Saedi,,MF,Al-Hazem,,,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
434,Mohammed Al-Saeed,sa KSA,DF,Al-Riyadh SC,28.0,1996.0,2,2,123,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
435,Abdulrahman Al Safari,sa KSA,"DF,MF",Al Kholood Saudi Club,32.0,1993.0,18,9,888,9.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
436,Ziyad Al-Sahafi,sa KSA,DF,Al-Fayha,30.0,1994.0,9,3,261,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
437,Mohammed Al Sahihi,,MF,Al-Fateh,,,10,1,131,1.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
438,Fashion Sakala,zm ZAM,"MF,FW",Al-Fayha,28.0,1997.0,29,29,2539,28.2,13,5,18,12,1,1,2,0,0.46,0.18,0.64,0.43,0.60,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
439,Makhir Saleh,sa KSA,DF,Al-Fayha,26.0,1999.0,13,7,620,6.9,1,0,1,1,0,0,3,0,0.15,0.0,0.15,0.15,0.15,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
440,Mohammed Saleh,sa KSA,MF,Al-Taawoun,25.0,2000.0,7,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
441,Mohammed Saleh,sa KSA,FW,Al-Najma,25.0,2000.0,5,2,162,1.8,1,0,1,1,0,0,0,1,0.56,0.0,0.56,0.56,0.56,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
442,Abdulla Al Salem,sa KSA,FW,Al-Qadsiah,32.0,1992.0,22,6,625,6.9,4,0,4,4,0,0,0,0,0.58,0.0,0.58,0.58,0.58,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
443,Ali Ayesh Al-Salem,sa KSA,DF,Al-Khaleej,26.0,1998.0,5,0,130,1.4,0,1,1,0,0,0,0,0,0.0,0.69,0.69,0.0,0.69,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
444,Ali Ayesh Al-Salem,sa KSA,DF,Al Okhdood SC,26.0,1998.0,18,16,1401,15.6,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
445,Jalal Al Salem,,FW,Al-Ettifaq,,,11,0,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
446,Saud Salem,sa KSA,MF,Al Okhdood SC,19.0,2005.0,5,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
447,Enes Sali,ro ROU,"MF,FW",Al-Riyadh SC,19.0,2006.0,13,8,582,6.5,0,1,1,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
448,Mohammad Al Salkhadi,sy SYR,MF,Damac,24.0,2001.0,8,3,289,3.2,0,1,1,0,0,0,1,0,0.0,0.31,0.31,0.0,0.31,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
449,Awn Al Saluli,sa KSA,DF,Neom,26.0,1998.0,10,2,254,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
450,Abdulrahman Al Sanbi,sa KSA,GK,Al-Ahli,24.0,2001.0,8,8,720,8.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
451,Samir Santos,br BRA,DF,Al-Najma,30.0,1994.0,30,30,2624,29.2,3,1,4,3,0,0,3,1,0.1,0.03,0.14,0.1,0.14,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
452,Mohammed Al Sarnoukh,,DF,Al-Fateh,,,10,1,246,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
453,Ramzi Sawlan,sa KSA,DF,Al Kholood Saudi Club,27.0,1998.0,19,16,1228,13.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
454,Amir Sayoud,dz ALG,"MF,FW",Al-Hazem,34.0,1990.0,19,10,1080,12.0,3,3,6,2,1,2,3,0,0.25,0.25,0.5,0.17,0.42,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
455,Basil Al Sayyali,sa KSA,MF,Al-Shabab,24.0,2001.0,13,5,460,5.1,0,1,1,0,0,0,0,0,0.0,0.2,0.2,0.0,0.20,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
456,Basil Al Sayyali,sa KSA,MF,Al-Hazem,24.0,2001.0,14,13,1072,11.9,0,1,1,0,0,0,1,0,0.0,0.08,0.08,0.0,0.08,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
457,Amine Sbai,ma MAR,MF,Al-Fateh,24.0,2000.0,1,1,20,0.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
458,Bart Schenkeveld,nl NED,DF,Al-Khaleej,33.0,1991.0,20,18,1471,16.3,0,2,2,0,0,0,5,0,0.0,0.12,0.12,0.0,0.12,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
459,Saikou Secka,,FW,Al-Fayha,,,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
460,Moustapha Sembene,,DF,Al-Taawoun,,,4,2,181,2.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
461,Alfa Semedo,gw GNB,MF,Al-Fayha,27.0,1997.0,31,30,2623,29.1,4,2,6,4,0,0,6,1,0.14,0.07,0.21,0.14,0.21,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
462,Sergi,es ESP,"DF,MF",Al-Riyadh SC,33.0,1992.0,19,16,1499,16.7,1,0,1,1,0,0,1,0,0.06,0.0,0.06,0.06,0.06,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
463,Ali Al Shaafi,,DF,Al-Khaleej,,,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
464,Yasser Al-Shahrani,sa KSA,DF,Al-Qadsiah,33.0,1992.0,26,14,1129,12.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
465,Abdulelah Al Shamary,sa KSA,MF,Al-Najma,33.0,1992.0,21,12,1108,12.3,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
466,Mohammed Al Shammari,sa KSA,GK,Al Kholood Saudi Club,33.0,1991.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
467,Yasser Al Shammari,,MF,Al-Ettifaq,,,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
468,Yousef Al Shammari,sa KSA,FW,Al-Hazem,27.0,1997.0,22,11,1047,11.6,5,0,5,3,2,2,4,0,0.43,0.0,0.43,0.26,0.26,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
469,Ahmed Al Shamrani,sa KSA,"DF,MF",Al-Hazem,23.0,2002.0,23,12,1135,12.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
470,Abdullah Al Shanqiti,sa KSA,DF,Al-Hazem,26.0,1998.0,22,11,1230,13.7,1,0,1,1,0,0,3,0,0.07,0.0,0.07,0.07,0.07,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
471,Hamed Al Shanqiti,sa KSA,GK,Al-Ittihad,20.0,2005.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
472,Ahmed Sharahili,sa KSA,DF,Al-Ittihad,31.0,1994.0,17,13,995,11.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
473,Riyadh Sharahili,sa KSA,MF,Damac,32.0,1993.0,22,19,1460,16.2,0,2,2,0,0,0,1,0,0.0,0.12,0.12,0.0,0.12,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
474,Nader Al-Sharari,sa KSA,DF,Al-Nassr,29.0,1996.0,9,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
475,Majed Sharrahi,,MF,Al-Najma,,,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
476,Saleh Al-Shehri,sa KSA,FW,Al-Ittihad,31.0,1993.0,18,4,430,4.8,3,2,5,2,1,1,1,0,0.63,0.42,1.05,0.42,0.84,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
477,Sultan Al Shehri,sa KSA,DF,Al Kholood Saudi Club,30.0,1995.0,29,21,1750,19.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
478,Yahya Al-Shehri,sa KSA,MF,Al-Riyadh SC,35.0,1990.0,15,4,501,5.6,0,2,2,0,0,0,0,0,0.0,0.36,0.36,0.0,0.36,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
479,Muhannad Shenqeeti,sa KSA,"DF,MF",Al-Ittihad,26.0,1999.0,30,27,2258,25.1,3,7,10,3,0,0,2,0,0.12,0.28,0.4,0.12,0.40,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
480,Ibrahim Al-Shoeil,sa KSA,DF,Al-Taawoun,30.0,1994.0,1,0,11,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
481,Talal Al Shubili,,MF,Al-Riyadh SC,,,5,0,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
482,Saad Al Shurafa,sa KSA,FW,Al-Fateh,20.0,2004.0,14,0,133,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
483,Mohammed Al Shwirekh,sa KSA,DF,Al-Shabab,26.0,1998.0,21,18,1453,16.1,0,1,1,0,0,0,6,2,0.0,0.06,0.06,0.0,0.06,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
484,Hussain Al Sibyani,sa KSA,"DF,MF",Al-Shabab,24.0,2001.0,13,6,492,5.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
485,Meshal Sibyani,sa KSA,DF,Al-Ettifaq,24.0,2001.0,7,0,109,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
486,Eyad Sidi Mohamed,sa KSA,MF,Al-Qadsiah,18.0,2006.0,3,0,23,0.3,1,0,1,1,0,0,0,0,3.91,0.0,3.91,3.91,3.91,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
487,Vincent Sierro,ch SUI,MF,Al-Shabab,29.0,1995.0,26,24,2052,22.8,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
488,Mohamed Simakan,fr FRA,DF,Al-Nassr,25.0,2000.0,28,28,2493,27.7,3,0,3,3,0,0,3,0,0.11,0.0,0.11,0.11,0.11,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
489,Jan-Carlo Simic,rs SRB,DF,Al-Ittihad,20.0,2005.0,8,7,669,7.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
490,Ahmed Al Siyahi,,"MF,DF",Al-Riyadh SC,,,19,18,1459,16.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
491,Chris Smalling,eng ENG,DF,Al-Fayha,35.0,1989.0,34,33,2992,33.2,3,1,4,3,0,0,1,0,0.09,0.03,0.12,0.09,0.12,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
492,Omar Al Somah,sy SYR,FW,Al-Hazem,36.0,1989.0,24,18,1651,18.3,7,0,7,5,2,4,1,0,0.38,0.0,0.38,0.27,0.27,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
493,Mohammed Somaili,sa KSA,"MF,FW",Al Kholood Saudi Club,24.0,2000.0,33,19,1894,21.0,2,2,4,2,0,0,4,0,0.1,0.1,0.19,0.1,0.19,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
494,Ismaila Soro,ci CIV,MF,Al-Riyadh SC,27.0,1998.0,17,16,1209,13.4,0,2,2,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
495,Fawaz Al-Sqoor,sa KSA,DF,Al-Ittihad,29.0,1996.0,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
496,Fawaz Al-Sqoor,sa KSA,DF,Al-Shabab,29.0,1996.0,5,2,226,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
497,Khalid Al Subaie,sa KSA,"DF,MF",Al-Najma,25.0,1999.0,13,7,694,7.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
498,Khalid Al Subaie,sa KSA,MF,Al-Hazem,25.0,1999.0,2,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
499,Faisal Al Subhi,,MF,Al-Riyadh SC,,,3,0,124,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
500,Faisal Al Subiani,sa KSA,MF,Al-Shabab,22.0,2003.0,15,5,486,5.4,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
501,Mohammed Suhluli,sa KSA,"MF,FW",Al-Riyadh SC,20.0,2004.0,10,6,488,5.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
502,Mohammed Sulaiman,sa KSA,DF,Al-Ahli,21.0,2004.0,20,8,859,9.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
503,Hussain Al Sultan,,MF,Al-Khaleej,,,7,2,157,1.7,1,0,1,1,0,0,0,0,0.57,0.0,0.57,0.57,0.57,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
504,Khaled Al-Sumairi,sa KSA,MF,Damac,28.0,1997.0,22,3,371,4.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
505,Abdulaziz Al Suwailm,,DF,Al-Fateh,,,17,14,1180,13.1,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
506,Mamadou Sylla,sn SEN,FW,Al-Riyadh SC,31.0,1994.0,30,21,2056,22.8,10,1,11,10,0,1,3,0,0.44,0.04,0.48,0.44,0.48,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
507,Morlaye Sylla,gn GUI,MF,Damac,27.0,1998.0,32,32,2853,31.7,2,1,3,1,1,1,6,0,0.06,0.03,0.09,0.03,0.06,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
508,Hassan Al Tambakti,sa KSA,DF,Al-Hilal,26.0,1999.0,29,28,2338,26.0,1,0,1,1,0,0,5,0,0.04,0.0,0.04,0.04,0.04,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
509,Marzouq Tambakti,sa KSA,DF,Al-Riyadh SC,22.0,2003.0,14,13,1127,12.5,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
510,Sultan Tanker,sa KSA,DF,Al-Hazem,26.0,1998.0,28,27,2396,26.6,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
511,Mohammed Al-Thain,sa KSA,DF,Al-Shabab,28.0,1997.0,19,19,1597,17.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
512,Mohammed Al-Thain,sa KSA,"DF,MF",Al-Qadsiah,28.0,1997.0,7,0,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
513,Jehad Thakri,sa KSA,DF,Al-Qadsiah,24.0,2001.0,24,16,1516,16.8,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
514,David Tijanić,si SVN,MF,Al-Najma,28.0,1997.0,24,20,1828,20.3,2,3,5,2,0,0,0,0,0.1,0.15,0.25,0.1,0.25,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
515,Karl Toko Ekambi,cm CMR,"FW,MF",Al-Fateh,32.0,1992.0,7,5,451,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
516,Ivan Toney,eng ENG,FW,Al-Ahli,29.0,1996.0,32,31,2745,30.5,32,7,39,22,10,11,4,0,1.05,0.23,1.28,0.72,0.95,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
517,Tozé,pt POR,MF,Al-Riyadh SC,32.0,1993.0,33,33,2924,32.5,9,5,14,6,3,4,2,1,0.28,0.15,0.43,0.18,0.34,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
518,William Troost-Ekong,ng NGA,DF,Al Kholood Saudi Club,31.0,1993.0,13,13,1087,12.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
519,Hamad Al Tuhayfan,sa KSA,"DF,MF",Al-Hilal,26.0,1999.0,22,15,1104,12.3,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
520,Rakan Al Tulayhi,sa KSA,MF,Al-Najma,22.0,2002.0,32,17,1518,16.9,4,4,8,4,0,0,6,0,0.24,0.24,0.47,0.24,0.47,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
521,Sattam Al Tumbukti,sa KSA,"MF,DF",Al-Fateh,23.0,2001.0,12,2,277,3.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
522,Saud Al Tumbukti,sa KSA,MF,Al-Riyadh SC,20.0,2005.0,3,1,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
523,Abdullah Turki,,MF,Al-Khaleej,,,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
524,Edgaras Utkus,lt LTU,DF,Al Kholood Saudi Club,25.0,2000.0,16,16,1417,15.7,1,0,1,1,0,0,1,0,0.06,0.0,0.06,0.06,0.06,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
525,Valentín Vada,ar ARG,"MF,FW",Damac,29.0,1996.0,33,33,2917,32.4,11,6,17,9,2,2,4,0,0.34,0.19,0.52,0.28,0.46,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
526,Bruno Varela,cv CPV,GK,Al-Hazem,30.0,1994.0,20,20,1742,19.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
527,Matías Vargas,ar ARG,"FW,MF",Al-Fateh,28.0,1997.0,29,27,2400,26.7,8,4,12,8,0,0,4,0,0.3,0.15,0.45,0.3,0.45,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
528,Vitor Vargas,br BRA,"DF,MF",Al-Najma,21.0,2004.0,21,20,1680,18.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
529,Miguel Vianna,es ESP,DF,Al-Qadsiah,20.0,2005.0,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
530,Miguel Vianna,es ESP,MF,Al-Hazem,20.0,2005.0,17,5,515,5.7,0,1,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
531,Mikel Villanueva,ve VEN,DF,Al-Fayha,32.0,1993.0,30,28,2516,28.0,1,0,1,1,0,0,3,0,0.04,0.0,0.04,0.04,0.04,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
532,Stylianos Vrontis,cy CYP,MF,Al-Fayha,20.0,2004.0,8,3,352,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
533,Mohammed Waheeb,sa KSA,"MF,DF",Al-Qadsiah,22.0,2002.0,31,29,2485,27.6,3,8,11,3,0,0,3,1,0.11,0.29,0.4,0.11,0.40,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
534,Saleh Waheeb,sa KSA,"MF,FW",Al-Ahli,22.0,2002.0,28,7,775,8.6,1,3,4,1,0,0,5,0,0.12,0.35,0.46,0.12,0.46,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
535,Mohammed Waleed,sa KSA,DF,Al-Taawoun,24.0,2001.0,24,18,1709,19.0,2,0,2,2,0,0,3,0,0.11,0.0,0.11,0.11,0.11,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
536,Mohammed Waleed,sa KSA,DF,Neom,24.0,2001.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
537,Julian Weigl,de GER,MF,Al-Qadsiah,29.0,1995.0,25,25,2241,24.9,1,3,4,1,0,0,6,0,0.04,0.12,0.16,0.04,0.16,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
538,Wesley,br BRA,MF,Al-Nassr,20.0,2005.0,9,5,383,4.3,1,2,3,1,0,0,1,0,0.23,0.47,0.7,0.23,0.70,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
539,Georginio Wijnaldum,nl NED,"MF,FW",Al-Ettifaq,34.0,1990.0,33,32,2899,32.2,16,6,22,13,3,3,1,0,0.5,0.19,0.68,0.4,0.59,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
540,Ayman Yahya,sa KSA,"DF,MF",Al-Nassr,24.0,2001.0,27,14,1247,13.9,2,2,4,2,0,0,7,0,0.14,0.14,0.29,0.14,0.29,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
541,Mohammed Al Yami,sa KSA,GK,Al-Hilal,27.0,1997.0,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
542,Jawad El Yamiq,ma MAR,DF,Al-Najma,33.0,1992.0,6,6,525,5.8,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
543,Saad Yaslam,sa KSA,DF,Al-Shabab,25.0,2000.0,32,30,2701,30.0,1,4,5,1,0,0,4,0,0.03,0.13,0.17,0.03,0.17,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
544,Saad Yaslam,sa KSA,DF,Al-Ahli,25.0,2000.0,1,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
545,Ali Al Youssef,,DF,Al-Fateh,,,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
546,Zaydou Youssouf,km COM,MF,Al-Fateh,26.0,1999.0,32,30,2733,30.4,2,2,4,2,0,0,3,0,0.07,0.07,0.13,0.07,0.13,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
